,FIPS,2000_cand,2004_cand,2008_cand,2012_cand,2016_cand,2000_percent,2004_percent,2008_percent,2012_percent,2016_percent,party2000,party2004,party2008,party2012,party2016,Switch_1996_2000,Switch_2000_2004,Switch_2004_2008,Switch_2008_2012,Switch_2012_2016,county,state
1895,48485,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.650902536,0.712965199,0.690074377,0.726802867,0.724861618,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wichita,Texas
1896,48487,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.685601923,0.738476954,0.728099357,0.742713568,0.771254568,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wilbarger,Texas
1897,48491,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.677969458,0.649651321,0.557584137,0.594141029,0.512972656,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Williamson,Texas
1898,48493,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.641904599,0.698689956,0.666259318,0.7101424,0.720358172,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wilson,Texas
1899,48495,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.71855115,0.801198801,0.75246063,0.76,0.747867804,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Winkler,Texas
1900,48497,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.686339198,0.757675603,0.773923155,0.82945288,0.834275105,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wise,Texas
1901,48499,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.706568712,0.757930179,0.767993702,0.816278937,0.838361724,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wood,Texas
1902,48501,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.77525355,0.852659778,0.809194467,0.797932331,0.780286583,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Yoakum,Texas
1903,48503,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.722174288,0.792819544,0.813415469,0.850874795,0.856494096,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Young,Texas
1904,49001,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.73401421,0.795204403,0.758070945,0.84921875,0.737856283,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Beaver,Utah
1905,49003,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.793644643,0.857523955,0.799034526,0.881131492,0.619711173,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Box Elder,Utah
1906,49005,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.782089192,0.817648687,0.704708216,0.828482255,0.457980371,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Cache,Utah
1907,49007,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.508938245,0.58180536,0.526038318,0.672657592,0.663355131,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Carbon,Utah
1908,49009,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.728735632,0.761523046,0.676537585,0.780769231,0.698312236,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Daggett,Utah
1909,49011,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.732741449,0.788767068,0.697381472,0.800047907,0.449523521,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Davis,Utah
1910,49013,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.796744391,0.853491721,0.816330084,0.893243455,0.793431288,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Duchesne,Utah
1911,49015,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.737380628,0.808251389,0.754946043,0.848954821,0.798554442,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Emery,Utah
1912,49017,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.87347561,0.854764107,0.792033349,0.8395967,0.685153584,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Garfield,Utah
1913,49021,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.802445609,0.829664638,0.760972644,0.850248488,0.654865753,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Iron,Utah
1914,49023,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.726391382,0.78460638,0.741980088,0.868076536,0.676801532,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Juab,Utah
1915,49025,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.80442541,0.791215995,0.701331642,0.748145951,0.646219686,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Kane,Utah
1916,49027,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.806282723,0.837400041,0.770837729,0.890966972,0.736360168,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Millard,Utah
1917,49029,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.777041943,0.859411612,0.795722182,0.894931477,0.614021572,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Morgan,Utah
1918,49031,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.801536492,0.835705045,0.795739348,0.891304348,0.858710562,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Piute,Utah
1919,49033,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.815060908,0.889103182,0.826043738,0.908639523,0.718665464,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Rich,Utah
1920,49037,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.57356661,0.60020202,0.514230019,0.579234973,0.485588397,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,San Juan,Utah
1921,49039,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.778061911,0.82332197,0.759776536,0.880486017,0.656532861,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Sanpete,Utah
1922,49041,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.814328105,0.863368669,0.798551268,0.893171397,0.778830599,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Sevier,Utah
1923,49045,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.625560897,0.730976956,0.634365807,0.740771507,0.511658803,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Tooele,Utah
1924,49047,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.801833988,0.855478558,0.83154369,0.899680566,0.766585919,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Uintah,Utah
1925,49049,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.81704863,0.859867402,0.777115826,0.883165553,0.506978383,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Utah,Utah
1926,49051,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.672951542,0.732561235,0.636502169,0.752946084,0.504537954,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wasatch,Utah
1927,49053,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.784972737,0.809509746,0.753316239,0.827556839,0.688313994,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Washington,Utah
1928,49055,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.777959184,0.780882353,0.715372907,0.820648078,0.679802956,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wayne,Utah
1929,49057,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.625641516,0.704337538,0.625187345,0.714300769,0.473135855,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Weber,Utah
1930,51001,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.532662474,0.578466607,0.501376176,0.511681515,0.542609685,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Accomack,Virginia
1931,51005,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.548116338,0.550660181,0.504138961,0.501184999,0.665392491,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Alleghany,Virginia
1932,51007,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.615497076,0.648323142,0.608056364,0.626319595,0.66875,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Amelia,Virginia
1933,51009,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.568647541,0.611106735,0.576190476,0.592919172,0.631267862,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Amherst,Virginia
1934,51011,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.616500759,0.656048084,0.64259502,0.672967864,0.713394083,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Appomattox,Virginia
1935,51015,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.702148708,0.744007541,0.69350291,0.701591827,0.719891038,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Augusta,Virginia
1936,51017,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.59321267,0.62751972,0.5546875,0.573099415,0.687083888,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Bath,Virginia
1937,51019,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.658686757,0.69815947,0.681551772,0.712865731,0.720964139,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Bedford,Virginia
1938,51021,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.654389881,0.684816754,0.686380534,0.727272727,0.819687799,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Bland,Virginia
1939,51023,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.640679191,0.687788821,0.659025623,0.684118195,0.713752068,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Botetourt,Virginia
1940,51031,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.64751316,0.691003174,0.675757341,0.68862858,0.710041765,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Campbell,Virginia
1941,51035,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.649213708,0.673895119,0.650846649,0.676265676,0.780143401,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Carroll,Virginia
1942,51037,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.571686023,0.582199338,0.547669319,0.561376738,0.599001377,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Charlotte,Virginia
1943,51041,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.630224153,0.625831378,0.533123982,0.531815098,0.481947852,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Chesterfield,Virginia
1944,51043,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.545609387,0.57509608,0.516754138,0.553465602,0.567514915,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Clarke,Virginia
1945,51045,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.633774569,0.650896604,0.646699733,0.658792651,0.765926986,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Craig,Virginia
1946,51047,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.607644561,0.642486383,0.542576364,0.572955321,0.600819156,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Culpeper,Virginia
1947,51049,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.562874251,0.576102763,0.511854361,0.502773376,0.549735018,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Cumberland,Virginia
1948,51053,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.542797723,0.571362672,0.506205399,0.505923909,0.548581952,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Dinwiddie,Virginia
1949,51061,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.615646693,0.635500585,0.561880826,0.591590494,0.590573038,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Fauquier,Virginia
1950,51063,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.596445374,0.618057618,0.590872805,0.611329147,0.657433859,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Floyd,Virginia
1951,51065,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.569951757,0.589394907,0.504122497,0.523805789,0.516658086,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Fluvanna,Virginia
1952,51067,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.596154867,0.632137875,0.606826503,0.625978208,0.688480219,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Franklin,Virginia
1953,51069,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.650857449,0.679257183,0.599458527,0.628070561,0.644980218,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Frederick,Virginia
1954,51071,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.524046921,0.576153641,0.572418217,0.616565229,0.719678519,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Giles,Virginia
1955,51073,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.636396817,0.678626094,0.628914785,0.62941451,0.667516183,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Gloucester,Virginia
1956,51075,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.612737838,0.644999033,0.608422226,0.6344724,0.597278621,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Goochland,Virginia
1957,51077,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.61821366,0.652234833,0.628808864,0.674203061,0.767604667,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Grayson,Virginia
1958,51079,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.623614191,0.65859634,0.602905569,0.617200488,0.618755204,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Greene,Virginia
1959,51083,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.54945992,0.570619541,0.510385757,0.520848311,0.570789954,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Halifax,Virginia
1960,51085,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.688084646,0.713632057,0.663916939,0.676284331,0.631523592,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Hanover,Virginia
1961,51089,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.553044775,0.56944326,0.545627603,0.56018908,0.630880279,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Henry,Virginia
1962,51091,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.655532359,0.646052632,0.598455598,0.653927813,0.688713156,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Highland,Virginia
1963,51093,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.585868726,0.625606452,0.562984448,0.566668267,0.579074733,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Isle of Wight,Virginia
1964,51095,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.597256247,0.609488582,0.541719555,0.553903977,0.493502884,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,James City,Virginia
1965,51099,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.613465482,0.646888019,0.562153905,0.583134658,0.608756945,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,King George,Virginia
1966,51101,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.614837927,0.639842841,0.592036242,0.612574246,0.652221373,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,King William,Virginia
1967,51103,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.625297892,0.597752809,0.525655809,0.539146674,0.530173062,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Lancaster,Virginia
1968,51105,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.520233196,0.579733879,0.631299447,0.713377787,0.802532184,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Lee,Virginia
1969,51109,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.54090729,0.588533444,0.532925161,0.560114272,0.597130055,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Louisa,Virginia
1970,51111,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.546721847,0.544899905,0.513274336,0.517788629,0.573576799,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Lunenburg,Virginia
1971,51113,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.584841854,0.616077616,0.560979251,0.584971273,0.63318527,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Madison,Virginia
1972,51115,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.640269039,0.68180932,0.635294118,0.649050986,0.662210506,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Mathews,Virginia
1973,51117,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.566329157,0.572691706,0.51829996,0.528818731,0.554566745,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Mecklenburg,Virginia
1974,51119,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.606525912,0.620420309,0.59024309,0.595230263,0.609938508,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Middlesex,Virginia
1975,51127,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.643441282,0.681349106,0.639075168,0.661553912,0.66312694,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,New Kent,Virginia
1976,51133,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.599821588,0.59790919,0.545638671,0.570256682,0.581508516,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Northumberland,Virginia
1977,51135,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.522578296,0.547761194,0.500715512,0.49795501,0.550415184,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Nottoway,Virginia
1978,51137,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.571496709,0.599396658,0.538320359,0.565243977,0.609206717,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Orange,Virginia
1979,51139,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.636443222,0.64781839,0.581480412,0.620258115,0.729143389,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Page,Virginia
1980,51141,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.663642519,0.670359099,0.643652561,0.680711951,0.757067449,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Patrick,Virginia
1981,51143,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.649762935,0.644600066,0.615450334,0.627847854,0.68213178,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Pittsylvania,Virginia
1982,51145,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.702296365,0.736249281,0.697841727,0.721417069,0.703254438,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Powhatan,Virginia
1983,51149,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.603577982,0.613475177,0.546794952,0.553346628,0.565805734,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Prince George,Virginia
1984,51155,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.558320863,0.61532524,0.588504983,0.607629428,0.680556471,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Pulaski,Virginia
1985,51157,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.526615428,0.536296296,0.505561862,0.530410833,0.566361811,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Rappahannock,Virginia
1986,51159,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.604950831,0.619458494,0.558611482,0.572944297,0.60447965,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Richmond,Virginia
1987,51161,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.601163089,0.651352905,0.599725356,0.617451237,0.609994368,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Roanoke,Virginia
1988,51163,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.577743708,0.58947827,0.56223639,0.579542105,0.618805002,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Rockbridge,Virginia
1989,51165,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.728598816,0.744010131,0.674026519,0.693684392,0.693307013,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Rockingham,Virginia
1990,51169,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.592929834,0.650045149,0.706835443,0.744495596,0.816534653,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Scott,Virginia
1991,51171,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.666758926,0.689373615,0.624512303,0.647189387,0.687076488,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Shenandoah,Virginia
1992,51173,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.560477002,0.641772871,0.635425134,0.655787744,0.75640031,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Smyth,Virginia
1993,51177,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.592187545,0.627725822,0.529138693,0.549280712,0.553419008,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Spotsylvania,Virginia
1994,51179,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.60535537,0.619753838,0.526931746,0.536123995,0.51366518,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Stafford,Virginia
1995,51185,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.529552129,0.574313501,0.656526581,0.780678998,0.81697727,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Tazewell,Virginia
1996,51187,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.567347304,0.611316463,0.550601513,0.591028866,0.655512249,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Warren,Virginia
1997,51191,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.596577984,0.655103491,0.656204082,0.707748127,0.747475529,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Washington,Virginia
1998,51195,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.488655147,0.582029067,0.630499363,0.737514982,0.79707182,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wise,Virginia
1999,51197,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.639511002,0.68469794,0.657033064,0.673571775,0.752904144,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Wythe,Virginia
2000,51199,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.622869463,0.649129853,0.585096026,0.595057874,0.552113254,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,York,Virginia
2001,51520,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.556617296,0.635782272,0.622231281,0.647082713,0.695676906,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Bristol,Virginia
2002,51530,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.496202532,0.593135203,0.529096162,0.619160728,0.59410054,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Buena Vista,Virginia
2003,51570,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.70920072,0.744623983,0.696236863,0.688891466,0.671751212,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Colonial Heights,Virginia
2004,51640,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.524175328,0.572162741,0.548293089,0.584980237,0.6746633,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Galax,Virginia
2005,51680,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.532544882,0.546697039,0.513613465,0.543404302,0.504106978,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Lynchburg,Virginia
2006,51735,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.728715236,0.772222222,0.740127389,0.747537292,0.709488644,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Poquoson,Virginia
2007,51775,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.57455896,0.619557645,0.57133645,0.592547491,0.591083845,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Salem,Virginia
2008,51810,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.558679584,0.59055024,0.49848198,0.50493539,0.483238382,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Virginia Beach,Virginia
2009,51820,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,0.575049282,0.639457491,0.543453725,0.544875441,0.521621034,republican,republican,republican,republican,republican,FALSE,FALSE,FALSE,FALSE,FALSE,Waynesboro,Virginia
